id,province,municipality_id,municipality,theft,year,count
97412,Limburg,GM0944,Mook en Middelaar,shoplifting,2018,0.0
97413,Limburg,GM0944,Mook en Middelaar,shoplifting,2019,0.0
97414,Limburg,GM0944,Mook en Middelaar,shoplifting,2020,0.0
97415,Limburg,GM0944,Mook en Middelaar,shoplifting,2021,0.0
138572,Limburg,GM0944,Mook en Middelaar,heist,2018,0.0
138573,Limburg,GM0944,Mook en Middelaar,heist,2019,0.0
138574,Limburg,GM0944,Mook en Middelaar,heist,2020,0.0
138575,Limburg,GM0944,Mook en Middelaar,heist,2021,0.0
9248,Gelderland,GM1740,Neder-Betuwe,bike theft,2018,20.0
9249,Gelderland,GM1740,Neder-Betuwe,bike theft,2019,20.0
9250,Gelderland,GM1740,Neder-Betuwe,bike theft,2020,20.0
9251,Gelderland,GM1740,Neder-Betuwe,bike theft,2021,25.0
15128,Gelderland,GM1740,Neder-Betuwe,moped theft,2018,15.0
15129,Gelderland,GM1740,Neder-Betuwe,moped theft,2019,20.0
15130,Gelderland,GM1740,Neder-Betuwe,moped theft,2020,0.0
15131,Gelderland,GM1740,Neder-Betuwe,moped theft,2021,5.0
21008,Gelderland,GM1740,Neder-Betuwe,motorcycle/scooter theft,2018,0.0
21009,Gelderland,GM1740,Neder-Betuwe,motorcycle/scooter theft,2019,0.0
21010,Gelderland,GM1740,Neder-Betuwe,motorcycle/scooter theft,2020,0.0
21011,Gelderland,GM1740,Neder-Betuwe,motorcycle/scooter theft,2021,0.0
26888,Gelderland,GM1740,Neder-Betuwe,car,2018,5.0
26889,Gelderland,GM1740,Neder-Betuwe,car,2019,10.0
26890,Gelderland,GM1740,Neder-Betuwe,car,2020,5.0
26891,Gelderland,GM1740,Neder-Betuwe,car,2021,5.0
38648,Gelderland,GM1740,Neder-Betuwe,boat theft,2018,0.0
38649,Gelderland,GM1740,Neder-Betuwe,boat theft,2019,0.0
38650,Gelderland,GM1740,Neder-Betuwe,boat theft,2020,0.0
38651,Gelderland,GM1740,Neder-Betuwe,boat theft,2021,0.0
62168,Gelderland,GM1740,Neder-Betuwe,animal theft,2018,0.0
62169,Gelderland,GM1740,Neder-Betuwe,animal theft,2019,0.0
62170,Gelderland,GM1740,Neder-Betuwe,animal theft,2020,0.0
62171,Gelderland,GM1740,Neder-Betuwe,animal theft,2021,0.0
68048,Gelderland,GM1740,Neder-Betuwe,street robbery,2018,0.0
68049,Gelderland,GM1740,Neder-Betuwe,street robbery,2019,0.0
68050,Gelderland,GM1740,Neder-Betuwe,street robbery,2020,0.0
68051,Gelderland,GM1740,Neder-Betuwe,street robbery,2021,0.0
73928,Gelderland,GM1740,Neder-Betuwe,pickpocketing,2018,0.0
73929,Gelderland,GM1740,Neder-Betuwe,pickpocketing,2019,0.0
73930,Gelderland,GM1740,Neder-Betuwe,pickpocketing,2020,0.0
73931,Gelderland,GM1740,Neder-Betuwe,pickpocketing,2021,0.0
97448,Gelderland,GM1740,Neder-Betuwe,shoplifting,2018,5.0
97449,Gelderland,GM1740,Neder-Betuwe,shoplifting,2019,15.0
97450,Gelderland,GM1740,Neder-Betuwe,shoplifting,2020,15.0
97451,Gelderland,GM1740,Neder-Betuwe,shoplifting,2021,5.0
138608,Gelderland,GM1740,Neder-Betuwe,heist,2018,0.0
138609,Gelderland,GM1740,Neder-Betuwe,heist,2019,0.0
138610,Gelderland,GM1740,Neder-Betuwe,heist,2020,0.0
138611,Gelderland,GM1740,Neder-Betuwe,heist,2021,0.0
9272,Limburg,GM0946,Nederweert,bike theft,2018,20.0
9273,Limburg,GM0946,Nederweert,bike theft,2019,25.0
9274,Limburg,GM0946,Nederweert,bike theft,2020,5.0
9275,Limburg,GM0946,Nederweert,bike theft,2021,20.0
15152,Limburg,GM0946,Nederweert,moped theft,2018,0.0
15153,Limburg,GM0946,Nederweert,moped theft,2019,0.0
15154,Limburg,GM0946,Nederweert,moped theft,2020,0.0
15155,Limburg,GM0946,Nederweert,moped theft,2021,0.0
21032,Limburg,GM0946,Nederweert,motorcycle/scooter theft,2018,0.0
21033,Limburg,GM0946,Nederweert,motorcycle/scooter theft,2019,0.0
21034,Limburg,GM0946,Nederweert,motorcycle/scooter theft,2020,0.0
21035,Limburg,GM0946,Nederweert,motorcycle/scooter theft,2021,0.0
26912,Limburg,GM0946,Nederweert,car,2018,5.0
26913,Limburg,GM0946,Nederweert,car,2019,5.0
26914,Limburg,GM0946,Nederweert,car,2020,10.0
26915,Limburg,GM0946,Nederweert,car,2021,5.0
38672,Limburg,GM0946,Nederweert,boat theft,2018,0.0
38673,Limburg,GM0946,Nederweert,boat theft,2019,0.0
38674,Limburg,GM0946,Nederweert,boat theft,2020,0.0
38675,Limburg,GM0946,Nederweert,boat theft,2021,0.0
62192,Limburg,GM0946,Nederweert,animal theft,2018,0.0
62193,Limburg,GM0946,Nederweert,animal theft,2019,0.0
62194,Limburg,GM0946,Nederweert,animal theft,2020,0.0
62195,Limburg,GM0946,Nederweert,animal theft,2021,0.0
68072,Limburg,GM0946,Nederweert,street robbery,2018,0.0
68073,Limburg,GM0946,Nederweert,street robbery,2019,0.0
68074,Limburg,GM0946,Nederweert,street robbery,2020,0.0
68075,Limburg,GM0946,Nederweert,street robbery,2021,0.0
73952,Limburg,GM0946,Nederweert,pickpocketing,2018,5.0
73953,Limburg,GM0946,Nederweert,pickpocketing,2019,5.0
73954,Limburg,GM0946,Nederweert,pickpocketing,2020,0.0
73955,Limburg,GM0946,Nederweert,pickpocketing,2021,0.0
97472,Limburg,GM0946,Nederweert,shoplifting,2018,5.0
97473,Limburg,GM0946,Nederweert,shoplifting,2019,5.0
97474,Limburg,GM0946,Nederweert,shoplifting,2020,5.0
97475,Limburg,GM0946,Nederweert,shoplifting,2021,5.0
138632,Limburg,GM0946,Nederweert,heist,2018,0.0
138633,Limburg,GM0946,Nederweert,heist,2019,0.0
138634,Limburg,GM0946,Nederweert,heist,2020,0.0
138635,Limburg,GM0946,Nederweert,heist,2021,0.0
9284,Gelderland,GM0304,Neerijnen,bike theft,2018,0.0
9285,Gelderland,GM0304,Neerijnen,bike theft,2019,
9286,Gelderland,GM0304,Neerijnen,bike theft,2020,
9287,Gelderland,GM0304,Neerijnen,bike theft,2021,
15164,Gelderland,GM0304,Neerijnen,moped theft,2018,0.0
15165,Gelderland,GM0304,Neerijnen,moped theft,2019,
15166,Gelderland,GM0304,Neerijnen,moped theft,2020,
15167,Gelderland,GM0304,Neerijnen,moped theft,2021,
21044,Gelderland,GM0304,Neerijnen,motorcycle/scooter theft,2018,0.0
21045,Gelderland,GM0304,Neerijnen,motorcycle/scooter theft,2019,
21046,Gelderland,GM0304,Neerijnen,motorcycle/scooter theft,2020,
21047,Gelderland,GM0304,Neerijnen,motorcycle/scooter theft,2021,
26924,Gelderland,GM0304,Neerijnen,car,2018,0.0
26925,Gelderland,GM0304,Neerijnen,car,2019,
26926,Gelderland,GM0304,Neerijnen,car,2020,
26927,Gelderland,GM0304,Neerijnen,car,2021,
38684,Gelderland,GM0304,Neerijnen,boat theft,2018,0.0
38685,Gelderland,GM0304,Neerijnen,boat theft,2019,
38686,Gelderland,GM0304,Neerijnen,boat theft,2020,
38687,Gelderland,GM0304,Neerijnen,boat theft,2021,
62204,Gelderland,GM0304,Neerijnen,animal theft,2018,0.0
62205,Gelderland,GM0304,Neerijnen,animal theft,2019,
62206,Gelderland,GM0304,Neerijnen,animal theft,2020,
62207,Gelderland,GM0304,Neerijnen,animal theft,2021,
68084,Gelderland,GM0304,Neerijnen,street robbery,2018,0.0
68085,Gelderland,GM0304,Neerijnen,street robbery,2019,
68086,Gelderland,GM0304,Neerijnen,street robbery,2020,
68087,Gelderland,GM0304,Neerijnen,street robbery,2021,
73964,Gelderland,GM0304,Neerijnen,pickpocketing,2018,0.0
73965,Gelderland,GM0304,Neerijnen,pickpocketing,2019,
73966,Gelderland,GM0304,Neerijnen,pickpocketing,2020,
73967,Gelderland,GM0304,Neerijnen,pickpocketing,2021,
97484,Gelderland,GM0304,Neerijnen,shoplifting,2018,0.0
97485,Gelderland,GM0304,Neerijnen,shoplifting,2019,
97486,Gelderland,GM0304,Neerijnen,shoplifting,2020,
97487,Gelderland,GM0304,Neerijnen,shoplifting,2021,
138644,Gelderland,GM0304,Neerijnen,heist,2018,0.0
138645,Gelderland,GM0304,Neerijnen,heist,2019,
138646,Gelderland,GM0304,Neerijnen,heist,2020,
138647,Gelderland,GM0304,Neerijnen,heist,2021,
9308,Utrecht,GM0356,Nieuwegein,bike theft,2018,160.0
9309,Utrecht,GM0356,Nieuwegein,bike theft,2019,175.0
9310,Utrecht,GM0356,Nieuwegein,bike theft,2020,170.0
9311,Utrecht,GM0356,Nieuwegein,bike theft,2021,130.0
15188,Utrecht,GM0356,Nieuwegein,moped theft,2018,25.0
15189,Utrecht,GM0356,Nieuwegein,moped theft,2019,50.0
15190,Utrecht,GM0356,Nieuwegein,moped theft,2020,35.0
15191,Utrecht,GM0356,Nieuwegein,moped theft,2021,25.0
21068,Utrecht,GM0356,Nieuwegein,motorcycle/scooter theft,2018,0.0
21069,Utrecht,GM0356,Nieuwegein,motorcycle/scooter theft,2019,5.0
21070,Utrecht,GM0356,Nieuwegein,motorcycle/scooter theft,2020,5.0
21071,Utrecht,GM0356,Nieuwegein,motorcycle/scooter theft,2021,5.0
26948,Utrecht,GM0356,Nieuwegein,car,2018,20.0
26949,Utrecht,GM0356,Nieuwegein,car,2019,20.0
26950,Utrecht,GM0356,Nieuwegein,car,2020,15.0
26951,Utrecht,GM0356,Nieuwegein,car,2021,20.0
38708,Utrecht,GM0356,Nieuwegein,boat theft,2018,0.0
38709,Utrecht,GM0356,Nieuwegein,boat theft,2019,0.0
38710,Utrecht,GM0356,Nieuwegein,boat theft,2020,0.0
38711,Utrecht,GM0356,Nieuwegein,boat theft,2021,0.0
62228,Utrecht,GM0356,Nieuwegein,animal theft,2018,0.0
62229,Utrecht,GM0356,Nieuwegein,animal theft,2019,0.0
62230,Utrecht,GM0356,Nieuwegein,animal theft,2020,0.0
62231,Utrecht,GM0356,Nieuwegein,animal theft,2021,0.0
68108,Utrecht,GM0356,Nieuwegein,street robbery,2018,10.0
68109,Utrecht,GM0356,Nieuwegein,street robbery,2019,5.0
68110,Utrecht,GM0356,Nieuwegein,street robbery,2020,5.0
68111,Utrecht,GM0356,Nieuwegein,street robbery,2021,10.0
73988,Utrecht,GM0356,Nieuwegein,pickpocketing,2018,25.0
73989,Utrecht,GM0356,Nieuwegein,pickpocketing,2019,20.0
73990,Utrecht,GM0356,Nieuwegein,pickpocketing,2020,15.0
73991,Utrecht,GM0356,Nieuwegein,pickpocketing,2021,15.0
97508,Utrecht,GM0356,Nieuwegein,shoplifting,2018,250.0
97509,Utrecht,GM0356,Nieuwegein,shoplifting,2019,195.0
97510,Utrecht,GM0356,Nieuwegein,shoplifting,2020,175.0
97511,Utrecht,GM0356,Nieuwegein,shoplifting,2021,150.0
138668,Utrecht,GM0356,Nieuwegein,heist,2018,0.0
138669,Utrecht,GM0356,Nieuwegein,heist,2019,0.0
138670,Utrecht,GM0356,Nieuwegein,heist,2020,5.0
138671,Utrecht,GM0356,Nieuwegein,heist,2021,5.0
9320,Zuid-Holland,GM0569,Nieuwkoop,bike theft,2018,15.0
9321,Zuid-Holland,GM0569,Nieuwkoop,bike theft,2019,15.0
9322,Zuid-Holland,GM0569,Nieuwkoop,bike theft,2020,20.0
9323,Zuid-Holland,GM0569,Nieuwkoop,bike theft,2021,25.0
15200,Zuid-Holland,GM0569,Nieuwkoop,moped theft,2018,0.0
15201,Zuid-Holland,GM0569,Nieuwkoop,moped theft,2019,5.0
15202,Zuid-Holland,GM0569,Nieuwkoop,moped theft,2020,5.0
15203,Zuid-Holland,GM0569,Nieuwkoop,moped theft,2021,0.0
21080,Zuid-Holland,GM0569,Nieuwkoop,motorcycle/scooter theft,2018,0.0
21081,Zuid-Holland,GM0569,Nieuwkoop,motorcycle/scooter theft,2019,0.0
21082,Zuid-Holland,GM0569,Nieuwkoop,motorcycle/scooter theft,2020,0.0
21083,Zuid-Holland,GM0569,Nieuwkoop,motorcycle/scooter theft,2021,0.0
26960,Zuid-Holland,GM0569,Nieuwkoop,car,2018,5.0
26961,Zuid-Holland,GM0569,Nieuwkoop,car,2019,5.0
26962,Zuid-Holland,GM0569,Nieuwkoop,car,2020,5.0
26963,Zuid-Holland,GM0569,Nieuwkoop,car,2021,5.0
38720,Zuid-Holland,GM0569,Nieuwkoop,boat theft,2018,5.0
38721,Zuid-Holland,GM0569,Nieuwkoop,boat theft,2019,5.0
38722,Zuid-Holland,GM0569,Nieuwkoop,boat theft,2020,5.0
38723,Zuid-Holland,GM0569,Nieuwkoop,boat theft,2021,0.0
62240,Zuid-Holland,GM0569,Nieuwkoop,animal theft,2018,0.0
62241,Zuid-Holland,GM0569,Nieuwkoop,animal theft,2019,0.0
62242,Zuid-Holland,GM0569,Nieuwkoop,animal theft,2020,0.0
62243,Zuid-Holland,GM0569,Nieuwkoop,animal theft,2021,0.0
68120,Zuid-Holland,GM0569,Nieuwkoop,street robbery,2018,0.0
68121,Zuid-Holland,GM0569,Nieuwkoop,street robbery,2019,0.0
68122,Zuid-Holland,GM0569,Nieuwkoop,street robbery,2020,0.0
68123,Zuid-Holland,GM0569,Nieuwkoop,street robbery,2021,0.0
74000,Zuid-Holland,GM0569,Nieuwkoop,pickpocketing,2018,0.0
74001,Zuid-Holland,GM0569,Nieuwkoop,pickpocketing,2019,0.0
74002,Zuid-Holland,GM0569,Nieuwkoop,pickpocketing,2020,5.0
74003,Zuid-Holland,GM0569,Nieuwkoop,pickpocketing,2021,0.0
97520,Zuid-Holland,GM0569,Nieuwkoop,shoplifting,2018,15.0
97521,Zuid-Holland,GM0569,Nieuwkoop,shoplifting,2019,15.0
97522,Zuid-Holland,GM0569,Nieuwkoop,shoplifting,2020,10.0
97523,Zuid-Holland,GM0569,Nieuwkoop,shoplifting,2021,20.0
138680,Zuid-Holland,GM0569,Nieuwkoop,heist,2018,0.0
138681,Zuid-Holland,GM0569,Nieuwkoop,heist,2019,0.0
138682,Zuid-Holland,GM0569,Nieuwkoop,heist,2020,0.0
138683,Zuid-Holland,GM0569,Nieuwkoop,heist,2021,0.0
9356,Gelderland,GM0267,Nijkerk,bike theft,2018,55.0
9357,Gelderland,GM0267,Nijkerk,bike theft,2019,75.0
9358,Gelderland,GM0267,Nijkerk,bike theft,2020,60.0
9359,Gelderland,GM0267,Nijkerk,bike theft,2021,60.0
15236,Gelderland,GM0267,Nijkerk,moped theft,2018,10.0
15237,Gelderland,GM0267,Nijkerk,moped theft,2019,5.0
15238,Gelderland,GM0267,Nijkerk,moped theft,2020,10.0
15239,Gelderland,GM0267,Nijkerk,moped theft,2021,10.0
21116,Gelderland,GM0267,Nijkerk,motorcycle/scooter theft,2018,0.0
21117,Gelderland,GM0267,Nijkerk,motorcycle/scooter theft,2019,0.0
21118,Gelderland,GM0267,Nijkerk,motorcycle/scooter theft,2020,0.0
21119,Gelderland,GM0267,Nijkerk,motorcycle/scooter theft,2021,0.0
26996,Gelderland,GM0267,Nijkerk,car,2018,0.0
26997,Gelderland,GM0267,Nijkerk,car,2019,5.0
26998,Gelderland,GM0267,Nijkerk,car,2020,5.0
26999,Gelderland,GM0267,Nijkerk,car,2021,0.0
38756,Gelderland,GM0267,Nijkerk,boat theft,2018,0.0
38757,Gelderland,GM0267,Nijkerk,boat theft,2019,0.0
38758,Gelderland,GM0267,Nijkerk,boat theft,2020,0.0
38759,Gelderland,GM0267,Nijkerk,boat theft,2021,0.0
62276,Gelderland,GM0267,Nijkerk,animal theft,2018,0.0
62277,Gelderland,GM0267,Nijkerk,animal theft,2019,0.0
62278,Gelderland,GM0267,Nijkerk,animal theft,2020,0.0
62279,Gelderland,GM0267,Nijkerk,animal theft,2021,0.0
68156,Gelderland,GM0267,Nijkerk,street robbery,2018,0.0
68157,Gelderland,GM0267,Nijkerk,street robbery,2019,5.0
68158,Gelderland,GM0267,Nijkerk,street robbery,2020,0.0
68159,Gelderland,GM0267,Nijkerk,street robbery,2021,0.0
74036,Gelderland,GM0267,Nijkerk,pickpocketing,2018,5.0
74037,Gelderland,GM0267,Nijkerk,pickpocketing,2019,5.0
74038,Gelderland,GM0267,Nijkerk,pickpocketing,2020,0.0
74039,Gelderland,GM0267,Nijkerk,pickpocketing,2021,0.0
97556,Gelderland,GM0267,Nijkerk,shoplifting,2018,25.0
97557,Gelderland,GM0267,Nijkerk,shoplifting,2019,40.0
97558,Gelderland,GM0267,Nijkerk,shoplifting,2020,50.0
97559,Gelderland,GM0267,Nijkerk,shoplifting,2021,70.0
138716,Gelderland,GM0267,Nijkerk,heist,2018,5.0
138717,Gelderland,GM0267,Nijkerk,heist,2019,0.0
138718,Gelderland,GM0267,Nijkerk,heist,2020,0.0
138719,Gelderland,GM0267,Nijkerk,heist,2021,0.0
9368,Gelderland,GM0268,Nijmegen,bike theft,2018,1545.0
9369,Gelderland,GM0268,Nijmegen,bike theft,2019,1895.0
9370,Gelderland,GM0268,Nijmegen,bike theft,2020,1830.0
9371,Gelderland,GM0268,Nijmegen,bike theft,2021,1590.0
15248,Gelderland,GM0268,Nijmegen,moped theft,2018,260.0
15249,Gelderland,GM0268,Nijmegen,moped theft,2019,325.0
15250,Gelderland,GM0268,Nijmegen,moped theft,2020,265.0
15251,Gelderland,GM0268,Nijmegen,moped theft,2021,165.0
21128,Gelderland,GM0268,Nijmegen,motorcycle/scooter theft,2018,25.0
21129,Gelderland,GM0268,Nijmegen,motorcycle/scooter theft,2019,20.0
21130,Gelderland,GM0268,Nijmegen,motorcycle/scooter theft,2020,10.0
21131,Gelderland,GM0268,Nijmegen,motorcycle/scooter theft,2021,20.0
27008,Gelderland,GM0268,Nijmegen,car,2018,140.0
27009,Gelderland,GM0268,Nijmegen,car,2019,160.0
27010,Gelderland,GM0268,Nijmegen,car,2020,130.0
27011,Gelderland,GM0268,Nijmegen,car,2021,85.0
38768,Gelderland,GM0268,Nijmegen,boat theft,2018,0.0
38769,Gelderland,GM0268,Nijmegen,boat theft,2019,0.0
38770,Gelderland,GM0268,Nijmegen,boat theft,2020,0.0
38771,Gelderland,GM0268,Nijmegen,boat theft,2021,0.0
62288,Gelderland,GM0268,Nijmegen,animal theft,2018,0.0
62289,Gelderland,GM0268,Nijmegen,animal theft,2019,0.0
62290,Gelderland,GM0268,Nijmegen,animal theft,2020,0.0
62291,Gelderland,GM0268,Nijmegen,animal theft,2021,0.0
68168,Gelderland,GM0268,Nijmegen,street robbery,2018,55.0
68169,Gelderland,GM0268,Nijmegen,street robbery,2019,70.0
68170,Gelderland,GM0268,Nijmegen,street robbery,2020,20.0
68171,Gelderland,GM0268,Nijmegen,street robbery,2021,20.0
74048,Gelderland,GM0268,Nijmegen,pickpocketing,2018,300.0
74049,Gelderland,GM0268,Nijmegen,pickpocketing,2019,355.0
74050,Gelderland,GM0268,Nijmegen,pickpocketing,2020,110.0
74051,Gelderland,GM0268,Nijmegen,pickpocketing,2021,125.0
97568,Gelderland,GM0268,Nijmegen,shoplifting,2018,660.0
97569,Gelderland,GM0268,Nijmegen,shoplifting,2019,640.0
97570,Gelderland,GM0268,Nijmegen,shoplifting,2020,610.0
97571,Gelderland,GM0268,Nijmegen,shoplifting,2021,475.0
138728,Gelderland,GM0268,Nijmegen,heist,2018,15.0
138729,Gelderland,GM0268,Nijmegen,heist,2019,10.0
138730,Gelderland,GM0268,Nijmegen,heist,2020,5.0
138731,Gelderland,GM0268,Nijmegen,heist,2021,5.0
9380,Zuid-Holland,GM1930,Nissewaard,bike theft,2018,190.0
9381,Zuid-Holland,GM1930,Nissewaard,bike theft,2019,250.0
9382,Zuid-Holland,GM1930,Nissewaard,bike theft,2020,245.0
9383,Zuid-Holland,GM1930,Nissewaard,bike theft,2021,180.0
15260,Zuid-Holland,GM1930,Nissewaard,moped theft,2018,40.0
15261,Zuid-Holland,GM1930,Nissewaard,moped theft,2019,75.0
15262,Zuid-Holland,GM1930,Nissewaard,moped theft,2020,65.0
15263,Zuid-Holland,GM1930,Nissewaard,moped theft,2021,45.0
21140,Zuid-Holland,GM1930,Nissewaard,motorcycle/scooter theft,2018,10.0
21141,Zuid-Holland,GM1930,Nissewaard,motorcycle/scooter theft,2019,5.0
21142,Zuid-Holland,GM1930,Nissewaard,motorcycle/scooter theft,2020,15.0
21143,Zuid-Holland,GM1930,Nissewaard,motorcycle/scooter theft,2021,10.0
27020,Zuid-Holland,GM1930,Nissewaard,car,2018,20.0
27021,Zuid-Holland,GM1930,Nissewaard,car,2019,30.0
27022,Zuid-Holland,GM1930,Nissewaard,car,2020,15.0
27023,Zuid-Holland,GM1930,Nissewaard,car,2021,15.0
38780,Zuid-Holland,GM1930,Nissewaard,boat theft,2018,0.0
38781,Zuid-Holland,GM1930,Nissewaard,boat theft,2019,0.0
38782,Zuid-Holland,GM1930,Nissewaard,boat theft,2020,0.0
38783,Zuid-Holland,GM1930,Nissewaard,boat theft,2021,0.0
62300,Zuid-Holland,GM1930,Nissewaard,animal theft,2018,0.0
62301,Zuid-Holland,GM1930,Nissewaard,animal theft,2019,0.0
62302,Zuid-Holland,GM1930,Nissewaard,animal theft,2020,0.0
62303,Zuid-Holland,GM1930,Nissewaard,animal theft,2021,0.0
68180,Zuid-Holland,GM1930,Nissewaard,street robbery,2018,25.0
68181,Zuid-Holland,GM1930,Nissewaard,street robbery,2019,20.0
68182,Zuid-Holland,GM1930,Nissewaard,street robbery,2020,30.0
68183,Zuid-Holland,GM1930,Nissewaard,street robbery,2021,15.0
74060,Zuid-Holland,GM1930,Nissewaard,pickpocketing,2018,35.0
74061,Zuid-Holland,GM1930,Nissewaard,pickpocketing,2019,15.0
74062,Zuid-Holland,GM1930,Nissewaard,pickpocketing,2020,15.0
74063,Zuid-Holland,GM1930,Nissewaard,pickpocketing,2021,10.0
97580,Zuid-Holland,GM1930,Nissewaard,shoplifting,2018,140.0
97581,Zuid-Holland,GM1930,Nissewaard,shoplifting,2019,115.0
97582,Zuid-Holland,GM1930,Nissewaard,shoplifting,2020,120.0
97583,Zuid-Holland,GM1930,Nissewaard,shoplifting,2021,105.0
138740,Zuid-Holland,GM1930,Nissewaard,heist,2018,5.0
138741,Zuid-Holland,GM1930,Nissewaard,heist,2019,10.0
138742,Zuid-Holland,GM1930,Nissewaard,heist,2020,15.0
138743,Zuid-Holland,GM1930,Nissewaard,heist,2021,5.0
9392,Fryslân,GM1970,Noardeast-Fryslân,bike theft,2018,
9393,Fryslân,GM1970,Noardeast-Fryslân,bike theft,2019,30.0
9394,Fryslân,GM1970,Noardeast-Fryslân,bike theft,2020,30.0
9395,Fryslân,GM1970,Noardeast-Fryslân,bike theft,2021,35.0
15272,Fryslân,GM1970,Noardeast-Fryslân,moped theft,2018,
15273,Fryslân,GM1970,Noardeast-Fryslân,moped theft,2019,0.0
15274,Fryslân,GM1970,Noardeast-Fryslân,moped theft,2020,0.0
15275,Fryslân,GM1970,Noardeast-Fryslân,moped theft,2021,5.0
21152,Fryslân,GM1970,Noardeast-Fryslân,motorcycle/scooter theft,2018,
21153,Fryslân,GM1970,Noardeast-Fryslân,motorcycle/scooter theft,2019,0.0
21154,Fryslân,GM1970,Noardeast-Fryslân,motorcycle/scooter theft,2020,0.0
21155,Fryslân,GM1970,Noardeast-Fryslân,motorcycle/scooter theft,2021,0.0
27032,Fryslân,GM1970,Noardeast-Fryslân,car,2018,
27033,Fryslân,GM1970,Noardeast-Fryslân,car,2019,0.0
27034,Fryslân,GM1970,Noardeast-Fryslân,car,2020,5.0
27035,Fryslân,GM1970,Noardeast-Fryslân,car,2021,5.0
38792,Fryslân,GM1970,Noardeast-Fryslân,boat theft,2018,
38793,Fryslân,GM1970,Noardeast-Fryslân,boat theft,2019,0.0
38794,Fryslân,GM1970,Noardeast-Fryslân,boat theft,2020,5.0
38795,Fryslân,GM1970,Noardeast-Fryslân,boat theft,2021,0.0
62312,Fryslân,GM1970,Noardeast-Fryslân,animal theft,2018,
62313,Fryslân,GM1970,Noardeast-Fryslân,animal theft,2019,0.0
62314,Fryslân,GM1970,Noardeast-Fryslân,animal theft,2020,0.0
62315,Fryslân,GM1970,Noardeast-Fryslân,animal theft,2021,0.0
68192,Fryslân,GM1970,Noardeast-Fryslân,street robbery,2018,
68193,Fryslân,GM1970,Noardeast-Fryslân,street robbery,2019,0.0
68194,Fryslân,GM1970,Noardeast-Fryslân,street robbery,2020,0.0
68195,Fryslân,GM1970,Noardeast-Fryslân,street robbery,2021,0.0
74072,Fryslân,GM1970,Noardeast-Fryslân,pickpocketing,2018,
74073,Fryslân,GM1970,Noardeast-Fryslân,pickpocketing,2019,0.0
74074,Fryslân,GM1970,Noardeast-Fryslân,pickpocketing,2020,0.0
74075,Fryslân,GM1970,Noardeast-Fryslân,pickpocketing,2021,0.0
97592,Fryslân,GM1970,Noardeast-Fryslân,shoplifting,2018,
97593,Fryslân,GM1970,Noardeast-Fryslân,shoplifting,2019,15.0
97594,Fryslân,GM1970,Noardeast-Fryslân,shoplifting,2020,15.0
97595,Fryslân,GM1970,Noardeast-Fryslân,shoplifting,2021,20.0
138752,Fryslân,GM1970,Noardeast-Fryslân,heist,2018,
138753,Fryslân,GM1970,Noardeast-Fryslân,heist,2019,0.0
138754,Fryslân,GM1970,Noardeast-Fryslân,heist,2020,0.0
138755,Fryslân,GM1970,Noardeast-Fryslân,heist,2021,0.0
9404,Zeeland,GM1695,Noord-Beveland,bike theft,2018,5.0
9405,Zeeland,GM1695,Noord-Beveland,bike theft,2019,10.0
9406,Zeeland,GM1695,Noord-Beveland,bike theft,2020,15.0
9407,Zeeland,GM1695,Noord-Beveland,bike theft,2021,5.0
15284,Zeeland,GM1695,Noord-Beveland,moped theft,2018,0.0
15285,Zeeland,GM1695,Noord-Beveland,moped theft,2019,0.0
15286,Zeeland,GM1695,Noord-Beveland,moped theft,2020,0.0
15287,Zeeland,GM1695,Noord-Beveland,moped theft,2021,0.0
21164,Zeeland,GM1695,Noord-Beveland,motorcycle/scooter theft,2018,0.0
21165,Zeeland,GM1695,Noord-Beveland,motorcycle/scooter theft,2019,0.0
21166,Zeeland,GM1695,Noord-Beveland,motorcycle/scooter theft,2020,0.0
21167,Zeeland,GM1695,Noord-Beveland,motorcycle/scooter theft,2021,0.0
27044,Zeeland,GM1695,Noord-Beveland,car,2018,0.0
27045,Zeeland,GM1695,Noord-Beveland,car,2019,0.0
27046,Zeeland,GM1695,Noord-Beveland,car,2020,0.0
27047,Zeeland,GM1695,Noord-Beveland,car,2021,0.0
38804,Zeeland,GM1695,Noord-Beveland,boat theft,2018,0.0
38805,Zeeland,GM1695,Noord-Beveland,boat theft,2019,0.0
38806,Zeeland,GM1695,Noord-Beveland,boat theft,2020,0.0
